customer_id,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
960,Lannie Crumley,Male,1,54.57,GIS Technical Architect,Health,Mass Customer,Yes,12
961,Rosamund Shelton,Female,73,36.73,Assistant Manager,Financial Services,Mass Customer,No,6
962,Granger Tuftin,Male,49,45.66,VP Product Management,,High Net Worth,Yes,17
963,Valery Haresign,Female,56,54.78,Budget/Accounting Analyst I,,High Net Worth,Yes,16
964,Rhetta Grellier,Female,35,29.27,Assistant Professor,Financial Services,High Net Worth,No,6
965,Meggie Whitchurch,Female,86,25.87,Structural Engineer,Retail,High Net Worth,Yes,5
966,Krystyna Linning,Female,70,44.50,Speech Pathologist,Retail,High Net Worth,Yes,5
967,April Causon,Female,44,23.57,Sales Associate,Manufacturing,Affluent Customer,Yes,1
968,Wayne Woodfin,Male,96,67.90,Accountant IV,IT,High Net Worth,Yes,16
969,Jo Mallinar,Female,20,44.62,Health Coach IV,Health,High Net Worth,Yes,18
970,Kellyann Hawton,Female,2,42.85,VP Accounting,Financial Services,High Net Worth,Yes,14
971,Sarge Lerohan,Male,11,34.52,Geologist I,Manufacturing,High Net Worth,No,22
972,Dena Crewdson,Female,81,41.78,Project Manager,Retail,Mass Customer,Yes,10
973,Annabella Hebron,Female,46,43.76,Data Coordiator,Health,High Net Worth,No,15
974,Mellicent Dollin,Female,92,31.90,Administrative Assistant IV,,Mass Customer,Yes,4
976,Andonis Slimmon,Male,10,51.54,Graphic Designer,Financial Services,Affluent Customer,No,10
977,Olga Dyke,Female,65,63.44,Staff Accountant III,,High Net Worth,Yes,13
978,Erena Escalero,Female,40,41.25,Nurse Practicioner,,High Net Worth,No,15
979,Kayla Falkingham,Female,42,63.37,Budget/Accounting Analyst I,Manufacturing,High Net Worth,No,12
980,Max Gronaver,Female,19,45.28,Registered Nurse,Health,Mass Customer,No,8
981,Bud Smittoune,Male,0,50.21,,Retail,Mass Customer,No,11
982,Tibold Bonwell,Male,14,63.24,Geologist III,Health,High Net Worth,Yes,6
984,Luciano Weddup,Male,89,69.13,Programmer I,Manufacturing,Affluent Customer,No,16
985,Aryn O'Halloran,Female,29,52.60,Help Desk Operator,Retail,High Net Worth,No,15
986,Barnard Stranks,Male,3,28.57,Office Assistant I,Manufacturing,Mass Customer,Yes,8
987,Lars Keher,Male,89,48.68,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,11
988,Andree Simonato,Female,35,42.30,Director of Sales,Manufacturing,High Net Worth,No,7
989,Caralie Morfett,Female,43,40.95,Project Manager,Financial Services,Mass Customer,No,17
990,Melissa Purple,Female,56,47.06,Administrative Officer,Manufacturing,Mass Customer,Yes,14
991,Lenna Coales,Female,11,31.42,Financial Analyst,Financial Services,Mass Customer,Yes,10
992,Cordelia Hawkeswood,Female,6,64.45,,Property,Mass Customer,Yes,8
993,Reine Semken,Female,71,46.21,Account Coordinator,Argiculture,High Net Worth,No,17
994,Rhetta Kupker,Female,62,45.47,Librarian,Entertainment,Affluent Customer,Yes,5
995,Urbano Mews,Male,16,57.48,Information Systems Manager,Health,Mass Customer,Yes,19
997,Ambros Kernes,Male,30,41.84,Teacher,Telecommunications,Mass Customer,Yes,13
998,Petunia Dufton,Female,66,57.40,Speech Pathologist,Manufacturing,Affluent Customer,Yes,5
999,Dido Leyburn,Female,12,35.06,Recruiting Manager,,High Net Worth,No,4
1000,Paulie Castelot,Female,44,44.74,Compensation Analyst,Financial Services,Mass Customer,No,11
1001,Finley Vost,Male,63,43.69,Recruiter,Retail,Mass Customer,No,14
1002,Pacorro De Clairmont,Male,65,44.68,Business Systems Development Analyst,,Mass Customer,Yes,18
1003,Mariann O'Geaney,Female,35,55.26,Paralegal,Financial Services,High Net Worth,No,18
1004,Colas Pumfrett,Male,35,47.82,Business Systems Development Analyst,IT,High Net Worth,No,22
1005,Kalila Birtwistle,Female,94,55.64,Design Engineer,IT,High Net Worth,Yes,8
1006,Norbert Gotcher,Male,15,45.73,Quality Control Specialist,Telecommunications,Affluent Customer,Yes,19
1007,Cord Warriner,Male,58,26.89,,Retail,Mass Customer,No,5
1008,Lorry Booley,Female,47,47.48,Teacher,,Mass Customer,No,21
1009,Nolie Orring,Female,16,66.00,Research Associate,Manufacturing,High Net Worth,Yes,13
1010,Leighton Ebbles,Male,24,60.28,Nurse,Financial Services,Affluent Customer,No,17
1011,Cymbre Janos,Female,42,37.79,Occupational Therapist,Health,High Net Worth,Yes,10
1012,Anna-diane Preddle,Female,20,67.98,Software Test Engineer III,,High Net Worth,Yes,11
1013,Corissa Zienkiewicz,Female,53,46.66,Physical Therapy Assistant,Retail,High Net Worth,No,17
1014,Miller Faloon,Male,60,62.57,Senior Developer,Property,Mass Customer,Yes,8
1015,Toiboid Sorrel,Male,7,68.11,Web Developer I,Health,Mass Customer,No,17
1016,Adrian Prettyjohns,Male,0,63.74,Legal Assistant,IT,Mass Customer,Yes,17
1017,Jacquenette Pluthero,Female,88,44.32,Assistant Media Planner,Entertainment,High Net Worth,No,16
1018,Matthiew Ferreras,Male,1,28.42,Help Desk Operator,Manufacturing,Mass Customer,Yes,7
1019,Ignazio Milby,Male,42,49.46,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14
1020,Natala Thorndale,Female,29,47.48,,IT,Affluent Customer,No,13
1021,Elvis Rixon,Male,16,45.59,Mechanical Systems Engineer,Retail,High Net Worth,No,7
1022,Suzann Wilks,Female,56,33.16,Assistant Manager,Financial Services,Affluent Customer,Yes,14
1023,Iseabal Fullbrook,Female,16,31.78,,Financial Services,Affluent Customer,Yes,6
1024,Rhodia D'Onise,Female,17,30.90,Social Worker,Health,High Net Worth,Yes,2
1025,Ario Jeromson,Male,69,25.75,Quality Engineer,IT,Mass Customer,Yes,5
1026,Vernon Hakking,Male,66,28.76,,Financial Services,Affluent Customer,No,4
1027,Rolando Sherewood,Male,33,56.58,Statistician I,Financial Services,Affluent Customer,No,18
1028,Thorn Torfin,Male,10,23.72,Project Manager,,High Net Worth,No,1
1029,Forbes Londors,Male,71,26.20,VP Sales,,Mass Customer,No,4
1030,Nariko Dummigan,Female,9,61.01,Food Chemist,Health,Mass Customer,No,5
1031,Roi Ogden,Male,75,39.63,Junior Executive,Manufacturing,Mass Customer,No,6
1032,Maribelle Werndly,Female,36,44.80,Executive Secretary,,Mass Customer,Yes,18
1033,Jacob Claringbold,Male,70,28.32,,,Affluent Customer,Yes,3
1034,Denney Cretney,Male,16,46.98,,,High Net Worth,Yes,3
1035,Kara-lynn Doddridge,Female,77,46.50,Operator,Retail,Affluent Customer,Yes,5
1036,Randene Ingle,Female,6,53.44,Paralegal,Financial Services,Mass Customer,Yes,12
1037,Sissie Rielly,Female,95,66.75,Human Resources Assistant II,Financial Services,Mass Customer,No,10
1039,Nona Diamant,Female,24,48.15,,,High Net Worth,Yes,15
1040,Jacenta Wedlock,Female,78,48.17,Food Chemist,Health,High Net Worth,No,9
1041,Free Bonniface,Male,95,63.96,,Property,Affluent Customer,No,15
1042,Isacco Woodwind,Male,0,47.31,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,11
1043,Giorgi Hurford,Male,34,36.53,Sales Associate,Financial Services,Mass Customer,Yes,16
1045,Aeriel Everest,Female,88,36.99,,Financial Services,Mass Customer,Yes,19
1046,Shir Clevely,Female,0,67.80,Budget/Accounting Analyst II,,Affluent Customer,No,11
1047,Standford Tanswill,Male,39,44.67,VP Accounting,Financial Services,Affluent Customer,No,11
1048,Braden Lamming,Male,99,46.91,Internal Auditor,,Affluent Customer,No,15
1049,Fraser Gaenor,Male,35,27.16,Software Consultant,Property,Mass Customer,No,2
1050,Marjie Ghion,Female,7,49.77,Software Consultant,Telecommunications,Mass Customer,Yes,15
1051,Xylia Lange,Female,34,45.60,Help Desk Technician,Property,High Net Worth,Yes,14
1052,Dela Flannigan,Female,31,37.25,Junior Executive,Financial Services,High Net Worth,No,3
1053,Davon Stanyland,Male,98,60.97,,Manufacturing,Mass Customer,Yes,8
1054,Natal Matiewe,Male,27,39.73,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,13
1055,Danell Rose,Female,30,34.90,Data Coordiator,Manufacturing,Mass Customer,No,12
1056,Kendricks Markel,Male,96,56.39,Software Test Engineer IV,Manufacturing,Affluent Customer,No,6
1057,Laryssa Durdle,Female,73,54.08,Registered Nurse,Health,Mass Customer,No,5
1058,Gretel Gionettitti,Female,37,35.52,Research Assistant IV,Retail,Affluent Customer,Yes,4
1059,Chantal Plante,Female,68,55.22,Account Representative III,Entertainment,High Net Worth,Yes,6
1060,Vanda Boadby,Female,88,61.46,Associate Professor,Argiculture,Affluent Customer,Yes,13
1061,Anderson ,Male,34,34.48,Speech Pathologist,Financial Services,Mass Customer,No,19
1062,Tish Mowett,Female,32,47.60,Junior Executive,,Mass Customer,No,14
1063,Terrence Geck,Male,22,36.17,Actuary,Financial Services,Affluent Customer,Yes,13
1064,Thornie Andrusov,Male,3,45.89,Librarian,Entertainment,Affluent Customer,Yes,8
1065,Chilton Ghirigori,Male,8,60.87,Quality Engineer,Financial Services,Mass Customer,Yes,8
1066,Hailey Ricciardi,Male,45,27.57,Recruiter,Telecommunications,High Net Worth,No,12
1067,Berri Cotillard,Female,13,57.98,Engineer IV,Financial Services,Mass Customer,Yes,13
1068,Frazer Searston,Male,5,28.11,,Health,Mass Customer,Yes,3
1069,Reese Titterington,Male,85,47.05,Web Designer I,Telecommunications,Mass Customer,No,15
1070,Albert Gomery,Male,5,27.91,Account Representative IV,,Mass Customer,No,1
1071,Chrisy Miranda,Male,68,36.34,,Retail,High Net Worth,No,1
1072,Curt Petrello,Male,60,65.94,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8
1073,Elbertina Donne,Female,77,43.19,Associate Professor,,Affluent Customer,Yes,7
1074,Griswold Juett,Male,43,48.81,Accounting Assistant IV,,High Net Worth,Yes,18
1075,Cullin Elcoate,Male,26,55.79,Administrative Officer,Manufacturing,High Net Worth,No,7
1076,Siegfried Trattles,Male,33,22.90,Pharmacist,Health,Affluent Customer,No,2
1077,Sheba Este,Female,8,67.58,,Telecommunications,Mass Customer,Yes,18
1078,Abe Pilley,Male,69,46.92,Executive Secretary,Manufacturing,Mass Customer,No,20
1079,Dennie L' Anglois,Male,70,45.33,Nurse Practicioner,Manufacturing,Mass Customer,No,18
1080,Monah Talbot,Female,70,23.34,Speech Pathologist,Property,Mass Customer,Yes,2
1081,Marga Cradduck,Female,25,37.53,Social Worker,Health,Mass Customer,No,16
1083,Chadd Fowlds,Male,46,26.73,VP Product Management,,Affluent Customer,No,1
1084,Serena Jagson,Female,54,28.95,Accounting Assistant I,Retail,Affluent Customer,No,8
1085,Lucho Strafen,Male,4,47.65,Internal Auditor,Health,Mass Customer,No,8
1086,Ezechiel Parnall,Male,84,33.86,Statistician IV,Property,Mass Customer,Yes,4
1087,Lian Madrell,Female,39,43.63,Financial Analyst,Financial Services,Mass Customer,Yes,8
1088,Andy Polgreen,Female,19,33.78,Design Engineer,,High Net Worth,Yes,3
1089,Korney Hess,Female,90,34.62,Product Engineer,Property,Affluent Customer,No,12
1090,Lorettalorna ,Female,15,47.81,Computer Systems Analyst II,Telecommunications,Affluent Customer,No,17
1091,Keith Housden,Male,19,43.05,,Health,Mass Customer,No,15
1092,Katlin Creddon,Female,56,87.73,VP Quality Control,Retail,Mass Customer,No,5
1093,Clarita Penright,Female,63,26.63,Business Systems Development Analyst,,Affluent Customer,No,5
1094,Shaughn Salters,Male,48,47.36,Dental Hygienist,Health,High Net Worth,No,19
1095,Emelda Gerler,Female,2,64.70,Project Manager,Health,Mass Customer,No,6
1096,Jakie Mungham,Male,33,53.44,Software Test Engineer I,Health,High Net Worth,No,14
1097,Gwenora Grabbam,Female,71,55.27,Engineer II,Financial Services,Mass Customer,Yes,18
1098,Maure Crow,Female,99,34.25,Administrative Assistant IV,Financial Services,Mass Customer,Yes,12
1099,Jarrett Maffia,Male,12,48.31,Tax Accountant,Manufacturing,Affluent Customer,Yes,11
1100,Cord Braundt,Male,59,40.33,Engineer I,Manufacturing,Mass Customer,No,15
1101,Haily McWilliams,Female,76,54.37,Senior Editor,,Mass Customer,No,15
1102,Stephana Puzey,Female,16,46.72,Recruiting Manager,Manufacturing,Affluent Customer,No,15
1103,Glynnis Sailor,Female,76,45.26,Financial Advisor,Financial Services,High Net Worth,Yes,20
1104,Jewelle Pincott,Female,82,63.36,Programmer III,Retail,Mass Customer,No,8
1105,Sherman McCusker,Male,39,33.22,General Manager,,Mass Customer,No,18
1106,Sibyl Bigmore,Female,2,60.39,Software Consultant,Retail,Mass Customer,No,15
1107,Maridel Whitby,Female,70,48.80,Social Worker,Health,High Net Worth,No,18
1108,Ginnie Farriar,Female,86,61.18,Dental Hygienist,Health,Mass Customer,No,17
1109,Nestor Billingsley,Male,21,33.67,Web Developer II,Entertainment,High Net Worth,No,6
1110,Lazar Cherryman,Male,73,32.13,Information Systems Manager,Retail,High Net Worth,No,12
1111,Zach Maynard,Male,96,63.18,Director of Sales,,High Net Worth,Yes,18
1112,Jarrett Chiplin,Male,25,41.95,,,Mass Customer,Yes,13
1113,Dorie Willock,Male,45,30.85,Recruiter,Property,Mass Customer,No,6
1114,Evonne Southan,Female,96,46.92,Structural Engineer,Retail,Mass Customer,No,14
1115,Merola Stutard,Female,33,53.30,Account Coordinator,,High Net Worth,Yes,17
1116,Tori Coche,Female,59,48.86,Assistant Manager,Health,Mass Customer,Yes,16
1117,Georgena Guilaem,Female,83,47.43,Quality Engineer,,Affluent Customer,No,14
1118,Colline Coulman,Female,95,47.38,Sales Representative,Retail,Mass Customer,Yes,9
1119,Lemmy Bennit,Male,43,46.57,,Entertainment,Mass Customer,Yes,19
1120,Jacquelyn Rowlinson,Female,87,42.67,Web Developer IV,Retail,Affluent Customer,No,12
1121,Dione Raithby,Female,30,39.28,Registered Nurse,Health,Mass Customer,Yes,3
1122,Gerladina Carney,Female,59,37.37,,,Mass Customer,No,11
1123,Dominick Downey,Male,50,60.89,,Property,Mass Customer,No,13
1124,Eben Threader,Male,36,58.26,Health Coach III,Health,Affluent Customer,Yes,9
1125,Raff Everley,Male,25,33.28,Software Test Engineer III,IT,Affluent Customer,No,9
1126,Atlante Sonley,Female,77,49.61,Executive Secretary,,Mass Customer,No,14
1127,Elly Ormshaw,Female,30,32.18,Physical Therapy Assistant,Financial Services,Mass Customer,No,8
1128,Kirsten Longman,Female,47,31.05,Financial Advisor,Financial Services,Mass Customer,Yes,8
1129,Hercule ,Male,2,45.85,VP Marketing,Entertainment,Mass Customer,Yes,9
1130,Juli Prine,Female,90,58.42,Sales Associate,,Mass Customer,No,16
1131,Sigmund Barkworth,Male,16,66.76,VP Marketing,,Mass Customer,No,15
1132,Coriss Darkott,Female,99,37.75,Actuary,Financial Services,Affluent Customer,Yes,9
1133,Forrester McFetridge,Male,88,55.28,,Manufacturing,Affluent Customer,No,6
1134,Sullivan Scullion,Male,22,28.58,Administrative Assistant IV,Financial Services,Affluent Customer,No,3
1135,Mireielle Avrasin,Female,60,43.00,Software Engineer IV,Financial Services,Mass Customer,Yes,11
1136,Ivan Blackhall,Male,72,45.68,Executive Secretary,Property,High Net Worth,No,7
1137,Jermayne Hryniewicki,Male,46,45.84,Business Systems Development Analyst,,Mass Customer,No,18
1138,Elli Loxdale,Female,77,31.61,Statistician I,Retail,Mass Customer,Yes,5
1139,Shellysheldon Wickey,Male,52,40.63,Editor,Manufacturing,Mass Customer,Yes,16
1140,Deana Rathbourne,Female,32,37.18,Executive Secretary,,Mass Customer,Yes,13
1141,Shannah Gritsaev,Female,70,41.62,,Financial Services,High Net Worth,Yes,4
1142,Michal Paiton,Male,95,24.98,Desktop Support Technician,Telecommunications,Mass Customer,No,2
1143,Goraud Boissieux,Male,64,68.18,Office Assistant IV,Health,Mass Customer,Yes,6
1144,Damon Phelip,Male,73,26.38,Environmental Specialist,Health,High Net Worth,Yes,5
1145,Korella Begin,Female,80,57.61,,Property,Mass Customer,Yes,14
1146,Hadleigh Birley,Male,88,30.67,Assistant Professor,Financial Services,High Net Worth,No,8
1147,Tate Studholme,Male,71,54.83,Health Coach II,Entertainment,High Net Worth,Yes,9
1148,Inigo Ojeda,Male,60,35.59,Statistician IV,Financial Services,High Net Worth,No,5
1149,Ki Odo,Female,29,55.60,Developer III,,Affluent Customer,Yes,14
1150,Bernelle Warwick,Female,64,47.61,Information Systems Manager,Financial Services,Mass Customer,Yes,13
1151,Brena Amburgy,Female,27,58.09,VP Product Management,Argiculture,High Net Worth,Yes,19
1152,Humfrid Ducket,Male,47,24.85,Business Systems Development Analyst,Financial Services,Mass Customer,Yes,3
1153,Mirilla Lothlorien,Female,53,28.28,Desktop Support Technician,Health,Mass Customer,Yes,3
1154,Chase Youd,Male,26,48.45,Research Nurse,Health,Mass Customer,Yes,20
1155,Janetta Hartrick,Female,73,29.29,VP Marketing,Property,Mass Customer,Yes,9
1156,Breena Risebrow,Female,22,25.54,Marketing Assistant,Argiculture,Mass Customer,Yes,1
1157,Saunder Camerati,Male,69,49.09,Research Nurse,Health,Affluent Customer,Yes,17
1158,Butch Geertje,Male,85,38.21,Senior Quality Engineer,,Mass Customer,Yes,19
1159,Elbert Bridgement,Male,94,30.25,Librarian,Entertainment,Mass Customer,No,1
1160,Trisha Nisuis,Female,98,58.08,Speech Pathologist,IT,Affluent Customer,No,10
1161,Sibylle Cutsforth,Female,86,46.30,Senior Quality Engineer,Retail,Mass Customer,No,15
1162,Ambrose Raiston,Male,29,33.05,Marketing Assistant,,Mass Customer,Yes,7
1163,Manolo Dwire,Male,77,41.47,Cost Accountant,Financial Services,High Net Worth,Yes,8
1164,Gilligan Mowat,Female,97,46.32,Food Chemist,Health,Mass Customer,Yes,17
1165,Fanni Wakelin,Female,58,29.85,Administrative Assistant IV,Financial Services,High Net Worth,No,2
1166,Fannie Devil,Female,40,50.42,Quality Control Specialist,Health,Affluent Customer,No,8
1167,Elberta Crickett,Female,20,26.91,Software Test Engineer III,Health,Mass Customer,No,4
1168,Iosep Shaddick,Male,44,58.22,Pharmacist,Health,Affluent Customer,No,18
1169,Kessiah Corden,Female,33,55.75,Actuary,Financial Services,Mass Customer,Yes,13
1170,Lari Rotte,Female,62,58.44,Assistant Professor,IT,Mass Customer,Yes,4
1171,Ilise Solloway,Female,32,51.73,Human Resources Manager,,Affluent Customer,Yes,8
1172,Smith Babbs,Male,48,49.07,Recruiter,,Mass Customer,Yes,17
1173,Gertie Chaim,Female,58,45.18,Statistician IV,Retail,High Net Worth,No,16
1175,Paige Hodgin,Male,8,37.61,Human Resources Manager,,Mass Customer,No,8
1176,Celia Dockerty,Female,7,47.30,Software Engineer IV,,Affluent Customer,Yes,7
1177,Bobbette Pozzi,Female,47,69.69,Food Chemist,Health,Affluent Customer,Yes,6
1178,Angelo Byne,Male,1,52.95,Pharmacist,Health,Mass Customer,No,13
1179,Kerry Pashenkov,Male,56,34.71,Media Manager IV,Financial Services,High Net Worth,Yes,13
1180,Gaye Quickenden,Female,48,47.72,Account Representative I,Financial Services,Affluent Customer,No,10
1181,Brita Plant,Female,2,44.91,Tax Accountant,Argiculture,Mass Customer,No,8
1182,Carolann Ottiwill,Female,84,48.32,Data Coordiator,IT,Mass Customer,Yes,7
1183,Joe Shalliker,Male,50,64.48,Media Manager II,,Affluent Customer,No,6
1184,Auberta Teodori,Female,89,54.58,Social Worker,Health,Mass Customer,No,13
1185,Xena Rossbrooke,Female,17,22.77,VP Product Management,,Mass Customer,Yes,2
1186,Brantley Cecchi,Male,70,45.94,Help Desk Operator,Manufacturing,Affluent Customer,Yes,20
1187,Antonino Hogben,Male,65,24.52,,Financial Services,Mass Customer,No,1
1188,Sally Cominoli,Female,14,39.19,Statistician IV,,Affluent Customer,Yes,4
1189,Mart Bazoche,Male,22,34.67,Geologist I,Health,High Net Worth,Yes,8
1190,Sib Gilby,Female,67,54.66,Assistant Professor,Financial Services,Affluent Customer,Yes,10
1191,Merrielle Vegas,Female,20,26.94,Director of Sales,,Mass Customer,Yes,1
1192,Hollyanne McCarter,Female,31,53.40,VP Quality Control,Manufacturing,Mass Customer,No,16
1193,Quintus Whear,Male,58,37.28,Safety Technician I,Retail,High Net Worth,No,5
1194,Audry Scurrey,Female,69,31.10,Junior Executive,Telecommunications,Affluent Customer,No,3
1195,Ally Folliott,Female,0,45.12,VP Marketing,Telecommunications,Mass Customer,No,18
1196,Phillie Bradforth,Female,23,25.12,Research Nurse,Health,Mass Customer,No,2
